ID_Number,country,iso3,year,popul,lifeE,infla,gdpPC,d_popul,d_lifeE,d_infla,d_gdpPC
01865,Philippines,PHL,1970, 0037622204.000000, 60.827000, 0014.381462, 000200.921656, 00928930.000000, 0.042000, 0009.723917,-00021.830918
01866,Philippines,PHL,1971, 0038518659.000000, 61.065000, 0021.403344, 000217.429055, 00893178.000000, 0.042000,-0003.088714, 00014.587978
01867,Philippines,PHL,1972, 0039408560.000000, 60.911000, 0008.204034, 000230.097611, 00887735.500000,-0.162000,-0002.411656, 00032.899769
01868,Philippines,PHL,1973, 0040294130.000000, 60.741000, 0016.580032, 000283.228593, 00882890.500000,-0.047500, 0012.979779, 00074.485285
01869,Philippines,PHL,1974, 0041174341.000000, 60.816000, 0034.163592, 000379.068181, 00913348.000000, 0.081500,-0004.909315, 00058.705145
01870,Philippines,PHL,1975, 0042120826.000000, 60.904000, 0006.761403, 000400.638883, 01013573.500000, 0.026500,-0012.482182, 00034.775952
01871,Philippines,PHL,1976, 0043201488.000000, 60.869000, 0009.199227, 000448.620085, 01123568.000000, 0.263500, 0001.568674, 00050.797680
01872,Philippines,PHL,1977, 0044367962.000000, 61.431000, 0009.898752, 000502.234243, 01186896.500000, 0.331000,-0000.932351, 00058.323701
01873,Philippines,PHL,1978, 0045575281.000000, 61.531000, 0007.334526, 000565.267487, 01219570.500000, 0.148000, 0003.817291, 00082.361072
01874,Philippines,PHL,1979, 0046807103.000000, 61.727000, 0017.533333, 000666.956387, 01234229.500000, 0.176500, 0005.432992, 00100.850982
01875,Philippines,PHL,1980, 0048043740.000000, 61.884000, 0018.200510, 000766.969451, 01252312.000000, 0.107500,-0002.225367, 00077.168435
01876,Philippines,PHL,1981, 0049311727.000000, 61.942000, 0013.082599, 000821.293257, 01325983.500000, 0.145500,-0003.989392, 00032.783375
01877,Philippines,PHL,1982, 0050695707.000000, 62.175000, 0010.221727, 000832.536200, 01441446.500000, 0.203500,-0001.526621,-00048.931380
01878,Philippines,PHL,1983, 0052194620.000000, 62.349000, 0010.029357, 000723.430497, 01515237.000000, 0.125500, 0020.058624,-00083.746925
01879,Philippines,PHL,1984, 0053726181.000000, 62.426000, 0050.338976, 000665.042349, 01509193.000000, 0.193000, 0006.536875,-00045.109716
01880,Philippines,PHL,1985, 0055213006.000000, 62.735000, 0023.103107, 000633.211065, 01459448.000000, 0.224500,-0024.595419,-00032.519753
01881,Philippines,PHL,1986, 0056645077.000000, 62.875000, 0001.148138, 000600.002844, 01472245.000000, 0.282000,-0009.516670, 00008.300896
01882,Philippines,PHL,1987, 0058157496.000000, 63.299000, 0004.069767, 000649.812858, 01546987.500000, 0.418000, 0006.355966, 00061.170437
01883,Philippines,PHL,1988, 0059739052.000000, 63.711000, 0013.860069, 000722.343718, 01553882.000000, 0.403000, 0004.086612, 00071.025733
01884,Philippines,PHL,1989, 0061265260.000000, 64.105000, 0012.242991, 000791.864324, 01557807.000000, 0.335500,-0000.841358, 00040.614435
01885,Philippines,PHL,1990, 0062854666.000000, 64.382000, 0012.177352, 000803.572588, 01558494.500000, 0.258500, 0003.509234, 00006.229503
01886,Philippines,PHL,1991, 0064382249.000000, 64.622000, 0019.261459, 000804.323331, 01535729.500000, 0.485500,-0001.763174, 00056.471553
01887,Philippines,PHL,1992, 0065926125.000000, 65.353000, 0008.651004, 000916.515695, 01574186.000000, 0.519500,-0006.272574, 00057.159812
01888,Philippines,PHL,1993, 0067530621.000000, 65.661000, 0006.716311, 000918.642954, 01546583.000000, 0.323500, 0000.867735, 00071.734100
01889,Philippines,PHL,1994, 0069019291.000000, 66.000000, 0010.386473, 001059.983895, 01507812.500000, 0.325000, 0000.057843, 00140.599380
01890,Philippines,PHL,1995, 0070546246.000000, 66.311000, 0006.831996, 001199.841714, 01585475.500000, 0.345500,-0001.455185, 00125.554299
01891,Philippines,PHL,1996, 0072190242.000000, 66.691000, 0007.476104, 001311.092494, 01681282.000000, 0.341500,-0000.620868, 00036.717167
01892,Philippines,PHL,1997, 0073908810.000000, 66.994000, 0005.590259, 001273.276049, 01800391.000000, 0.260500, 0000.879415,-00164.113275
01893,Philippines,PHL,1998, 0075791024.000000, 67.212000, 0009.234934, 000982.865944, 01922223.500000, 0.254500, 0000.174395,-00085.920445
01894,Philippines,PHL,1999, 0077753257.000000, 67.503000, 0005.939049, 001101.435160, 01917186.500000, 0.288500,-0002.628905, 00033.963394
01895,Philippines,PHL,2000, 0079625397.000000, 67.789000, 0003.977125, 001050.792731, 01824115.500000, 0.163000,-0000.296774,-00065.952274
01896,Philippines,PHL,2001, 0081401488.000000, 67.829000, 0005.345502, 000969.530612, 01721746.000000, 0.048500,-0000.627176,-00017.941969
01897,Philippines,PHL,2002, 0083068889.000000, 67.886000, 0002.722772, 001014.908793, 01665173.500000, 0.110000,-0001.528173, 00028.849754
01898,Philippines,PHL,2003, 0084731835.000000, 68.049000, 0002.289157, 001027.230119, 01662807.500000, 0.207500, 0001.053219, 00042.360669
01899,Philippines,PHL,2004, 0086394504.000000, 68.301000, 0004.829211, 001099.630130, 01642063.500000, 0.187000, 0002.113849, 00096.615033
01900,Philippines,PHL,2005, 0088015962.000000, 68.423000, 0006.516854, 001220.460186, 01557241.000000,-0.064500, 0000.328011, 00163.258181
01901,Philippines,PHL,2006, 0089508986.000000, 68.172000, 0005.485232, 001426.146492, 01529611.000000, 0.063000,-0001.808427, 00246.097624
01902,Philippines,PHL,2007, 0091075184.000000, 68.549000, 0002.900000, 001712.655433, 01595054.500000, 0.235500, 0001.387607, 00266.572922
01903,Philippines,PHL,2008, 0092699095.000000, 68.643000, 0008.260447, 001959.292335, 01654533.000000, 0.041000, 0000.659515, 00075.897501
01904,Philippines,PHL,2009, 0094384250.000000, 68.631000, 0004.219031, 001864.450434, 01819015.000000, 0.120000,-0002.235305, 00101.810712
01905,Philippines,PHL,2010, 0096337125.000000, 68.883000, 0003.789836, 002162.913759, 01932182.000000, 0.232500, 0000.249693, 00259.734246
01906,Philippines,PHL,2011, 0098248614.000000, 69.096000, 0004.718417, 002383.918925, 01919193.500000, 0.177000,-0000.381436, 00225.851343
01907,Philippines,PHL,2012, 0100175512.000000, 69.237000, 0003.026964, 002614.616444, 01913861.000000, 0.093500,-0001.067865, 00198.680326
01908,Philippines,PHL,2013, 0102076336.000000, 69.283000, 0002.582688, 002781.279577, 01795809.000000, 0.037000, 0000.285430, 00126.110797
01909,Philippines,PHL,2014, 0103767130.000000, 69.311000, 0003.597823, 002866.838038, 01618328.000000, 0.083500,-0000.954248, 00064.289302
01910,Philippines,PHL,2015, 0105312992.000000, 69.450000, 0000.674193, 002909.858180, 01484294.500000, 0.089500,-0001.172062, 00059.178801
01911,Philippines,PHL,2016, 0106735719.000000, 69.490000, 0001.253699, 002985.195640, 01403350.500000, 0.258000, 0001.089498, 00064.131535
01912,Philippines,PHL,2017, 0108119693.000000, 69.966000, 0002.853188, 003038.121250, 01364784.000000, 0.135500, 0002.027824, 00091.657363
01913,Philippines,PHL,2018, 0109465287.000000, 69.761000, 0005.309347, 003168.510366, 01342495.000000,-0.143000,-0000.230561, 00181.334124
01914,Philippines,PHL,2019, 0110804683.000000, 69.680000, 0002.392065, 003400.789498, 01307988.500000, 0.168000,-0001.458092, 00029.534368
01915,Philippines,PHL,2020, 0112081264.000000, 70.097000, 0002.393162, 003227.579102, 01148133.500000,-1.502500, 0000.767557, 00041.798221
01916,Philippines,PHL,2021, 0113100950.000000, 66.675000, 0003.927180, 003484.385939, 00941537.000000,-0.312500, 0001.713998, 00160.245102
01917,Philippines,PHL,2022, 0113964338.000000, 69.472000, 0005.821158, 003548.069306, 00895124.500000, 1.579000, 0001.025422, 00159.848401
01918,Philippines,PHL,2023, 0114891199.000000, 69.833000, 0005.978025, 003804.082741, 00939666.000000, 0.237000,-0001.304277, 00218.381117
01919,Papua New Guinea,PNG,1973, 0002690629.000000, 53.853000, 0008.343153, 000482.816252, 00062119.500000, 0.595500, 0008.546142, 00103.184207
01920,Papua New Guinea,PNG,1974, 0002752671.000000, 54.441000, 0023.167283, 000533.088652, 00062095.500000, 0.565500, 0001.073920,-00000.432929
01921,Papua New Guinea,PNG,1975, 0002814820.000000, 54.984000, 0010.490993, 000481.950394, 00062328.000000, 0.544500,-0007.755317,-00003.827708
01922,Papua New Guinea,PNG,1976, 0002877327.000000, 55.530000, 0007.656650, 000525.433236, 00062753.500000, 0.533000,-0002.981205, 00038.032311
01923,Papua New Guinea,PNG,1977, 0002940327.000000, 56.050000, 0004.528582, 000558.015016, 00063193.500000, 0.496500,-0000.928325, 00061.528439
01924,Papua New Guinea,PNG,1978, 0003003714.000000, 56.523000, 0005.800000, 000648.490113, 00063507.000000, 0.458500, 0000.618507, 00094.892966
01925,Papua New Guinea,PNG,1979, 0003067341.000000, 56.967000, 0005.765595, 000747.800949, 00063899.000000, 0.434000, 0003.132172, 00082.237252
01926,Papua New Guinea,PNG,1980, 0003131512.000000, 57.391000, 0012.064343, 000812.964618, 00064839.000000, 0.396500, 0001.144316, 00016.805813
01927,Papua New Guinea,PNG,1981, 0003197019.000000, 57.760000, 0008.054226, 000781.412574, 00066389.500000, 0.342000,-0003.264644,-00043.659312
01928,Papua New Guinea,PNG,1982, 0003264291.000000, 58.075000, 0005.535055, 000725.645993, 00068307.000000, 0.267000,-0000.076064,-00006.388105
01929,Papua New Guinea,PNG,1983, 0003333633.000000, 58.294000, 0007.902098, 000768.636365, 00070453.500000, 0.254000, 0000.942777, 00011.995534
01930,Papua New Guinea,PNG,1984, 0003405198.000000, 58.583000, 0007.420609, 000749.637060, 00072651.500000, 0.255000,-0002.095845,-00036.030779
01931,Papua New Guinea,PNG,1985, 0003478936.000000, 58.804000, 0003.710407, 000696.574807, 00074797.500000, 0.217000,-0000.983429,-00002.364269
01932,Papua New Guinea,PNG,1986, 0003554793.000000, 59.017000, 0005.453752, 000744.908523, 00076803.500000, 0.214000,-0000.186468, 00084.446881
01933,Papua New Guinea,PNG,1987, 0003632543.000000, 59.232000, 0003.337471, 000865.468570, 00078543.500000, 0.182000,-0000.004335, 00120.042517
01934,Papua New Guinea,PNG,1988, 0003711880.000000, 59.381000, 0005.445082, 000984.993556, 00081767.500000, 0.183000, 0000.571487, 00034.388963
01935,Papua New Guinea,PNG,1989, 0003796078.000000, 59.598000, 0004.480446, 000934.246495, 00092300.500000, 0.198500, 0000.754140,-00079.338202
01936,Papua New Guinea,PNG,1990, 0003896481.000000, 59.778000, 0006.953362, 000826.317152, 00112879.500000, 0.171000, 0001.242618, 00003.730613
01937,Papua New Guinea,PNG,1991, 0004021837.000000, 59.940000, 0006.965681, 000941.707722, 00135109.000000, 0.241000,-0001.321874, 00112.195008
01938,Papua New Guinea,PNG,1992, 0004166699.000000, 60.260000, 0004.309615, 001050.707169, 00149517.500000, 0.263000,-0000.995783, 00104.788080
01939,Papua New Guinea,PNG,1993, 0004320872.000000, 60.466000, 0004.974114, 001151.283881, 00156754.500000, 0.233000,-0000.728446, 00088.768134
01940,Papua New Guinea,PNG,1994, 0004480208.000000, 60.726000, 0002.852722, 001228.243436, 00161703.000000, 0.231500, 0006.153409,-00076.526957
01941,Papua New Guinea,PNG,1995, 0004644278.000000, 60.929000, 0017.280933, 000998.229967, 00166576.500000, 0.172500, 0004.385728,-00078.600792
01942,Papua New Guinea,PNG,1996, 0004813361.000000, 61.071000, 0011.624178, 001071.041852, 00171802.500000, 0.170500,-0006.658277,-00004.254208
01943,Papua New Guinea,PNG,1997, 0004987883.000000, 61.270000, 0003.964378, 000989.721551, 00176514.500000,-0.318000, 0000.975007,-00168.780996
01944,Papua New Guinea,PNG,1998, 0005166390.000000, 60.435000, 0013.574192, 000733.479860, 00180725.000000, 0.117500, 0005.483902,-00169.863416
01945,Papua New Guinea,PNG,1999, 0005349333.000000, 61.505000, 0014.932182, 000649.994720, 00185337.000000, 0.587000, 0001.010851,-00048.760971
01946,Papua New Guinea,PNG,2000, 0005537064.000000, 61.609000, 0015.595893, 000635.957919, 00189551.000000, 0.071000,-0002.817004,-00056.073630
01947,Papua New Guinea,PNG,2001, 0005728435.000000, 61.647000, 0009.298173, 000537.847460, 00193469.500000, 0.017000,-0001.898223,-00064.813065
01948,Papua New Guinea,PNG,2002, 0005924003.000000, 61.643000, 0011.799447, 000506.331790, 00197781.000000, 0.047000, 0002.705452, 00019.810231
01949,Papua New Guinea,PNG,2003, 0006123997.000000, 61.741000, 0014.709078, 000577.467922, 00202019.000000, 0.076000,-0004.820258, 00057.132179
01950,Papua New Guinea,PNG,2004, 0006328041.000000, 61.795000, 0002.158931, 000620.596148, 00205954.000000, 0.063500,-0006.464137, 00083.509284
01951,Papua New Guinea,PNG,2005, 0006535905.000000, 61.868000, 0001.780804, 000744.486490, 00209839.500000, 0.111500, 0000.104766, 00308.793341
01952,Papua New Guinea,PNG,2006, 0006747720.000000, 62.018000, 0002.368462, 001238.182829, 00213720.000000, 0.171500,-0000.434727, 00313.133463
01953,Papua New Guinea,PNG,2007, 0006963345.000000, 62.211000, 0000.911350, 001370.753416, 00217641.000000, 0.246500, 0004.196478, 00193.305185
01954,Papua New Guinea,PNG,2008, 0007183002.000000, 62.511000, 0010.761418, 001624.793199, 00221546.500000, 0.280500, 0003.003487, 00099.039259
01955,Papua New Guinea,PNG,2009, 0007406438.000000, 62.772000, 0006.918325, 001568.831934, 00225260.500000, 0.272500,-0002.373905, 00121.037850
01956,Papua New Guinea,PNG,2010, 0007633523.000000, 63.056000, 0006.013609, 001866.868899, 00226454.000000, 0.305000,-0001.238746, 00359.771989
01957,Papua New Guinea,PNG,2011, 0007859346.000000, 63.382000, 0004.440834, 002288.375911, 00223933.500000, 0.291500,-0000.738202, 00384.109232
01958,Papua New Guinea,PNG,2012, 0008081390.000000, 63.639000, 0004.537205, 002635.087363, 00221676.000000, 0.272500, 0000.259742, 00136.199339
01959,Papua New Guinea,PNG,2013, 0008302698.000000, 63.927000, 0004.960317, 002560.774590, 00221025.500000, 0.279500, 0000.342456, 00044.043968
01960,Papua New Guinea,PNG,2014, 0008523441.000000, 64.198000, 0005.222117, 002723.175298, 00220274.000000, 0.273000, 0000.517820,-00038.089125
01961,Papua New Guinea,PNG,2015, 0008743246.000000, 64.473000, 0005.995958, 002484.596340, 00219138.500000, 0.251000, 0000.725806,-00203.390250
01962,Papua New Guinea,PNG,2016, 0008961718.000000, 64.700000, 0006.673729, 002316.394798, 00217734.000000, 0.225000,-0000.286956,-00003.415515
01963,Papua New Guinea,PNG,2017, 0009178714.000000, 64.923000, 0005.422046, 002477.765310, 00216397.500000, 0.207000,-0001.149620, 00124.986770
01964,Papua New Guinea,PNG,2018, 0009394513.000000, 65.114000, 0004.374489, 002566.368337, 00215148.000000, 0.204000,-0000.746686, 00049.003716
01965,Papua New Guinea,PNG,2019, 0009609010.000000, 65.331000, 0003.928673, 002575.772741, 00210616.500000,-0.019500, 0000.248592,-00068.378496
01966,Papua New Guinea,PNG,2020, 0009815746.000000, 65.075000, 0004.871674, 002429.611346, 00201943.000000,-0.486500, 0000.277459, 00015.902939
01967,Papua New Guinea,PNG,2021, 0010012896.000000, 64.358000, 0004.483590, 002607.578619, 00193711.500000, 0.099500, 0000.190783, 00336.339170
01968,Papua New Guinea,PNG,2022, 0010203169.000000, 65.274000, 0005.253239, 003102.289686, 00188369.500000, 0.888000,-0001.092445, 00179.244843
01969,Papua New Guinea,PNG,2023, 0010389635.000000, 66.134000, 0002.298700, 002966.068304, 00186666.500000, 0.491000,-0002.325418,-00047.792021
01970,Poland,POL,1991, 0038246193.000000, 70.587805, 0076.769499, 002235.541089, 00126442.500000, 0.100000,-0260.890119, 00363.905588
01971,Poland,POL,1992, 0038363667.000000, 71.090244, 0046.098562, 002459.020685, 00107607.500000, 0.503659,-0019.902666, 00130.794735
01972,Poland,POL,1993, 0038461408.000000, 71.595122, 0036.964167, 002497.130559, 00089492.500000, 0.302439,-0006.553643, 00207.905475
01973,Poland,POL,1994, 0038542652.000000, 71.695122, 0032.991277, 002874.831636, 00066795.000000, 0.148780,-0004.506389, 00601.914504
01974,Poland,POL,1995, 0038594998.000000, 71.892683, 0027.951389, 003700.959568, 00040859.000000, 0.275610,-0006.598155, 00644.340159
01975,Poland,POL,1996, 0038624370.000000, 72.246341, 0019.794967, 004163.511954, 00027331.000000, 0.376829,-0006.519115, 00218.024375
01976,Poland,POL,1997, 0038649660.000000, 72.646341, 0014.913159, 004137.008318, 00019555.500000, 0.375610,-0004.098556, 00185.011850
01977,Poland,POL,1998, 0038663481.000000, 72.997561, 0011.597855, 004533.535655, 00005305.500000, 0.198780,-0003.879543, 00139.246179
01978,Poland,POL,1999, 0038660271.000000, 73.043902, 0007.154073, 004415.500675,-00202426.000000, 0.375610,-0000.848840,-00006.447325
01979,Poland,POL,2000, 0038258629.000000, 73.748780, 0009.900175, 004520.641004,-00206097.500000, 0.578049,-0000.872869, 00299.868612
01980,Poland,POL,2001, 0038248076.000000, 74.200000, 0005.408335, 005015.237900,-00014132.500000, 0.374390,-0003.997447, 00351.405393
01981,Poland,POL,2002, 0038230364.000000, 74.497561, 0001.905282, 005223.451790,-00021753.000000, 0.198780,-0002.362817, 00352.787881
01982,Poland,POL,2003, 0038204570.000000, 74.597561, 0000.682701, 005720.813662,-00024071.000000, 0.174390, 0000.738682, 00744.137681
01983,Poland,POL,2004, 0038182222.000000, 74.846341, 0003.382647, 006711.727153,-00019562.500000, 0.198780, 0000.750549, 01161.554830
01984,Poland,POL,2005, 0038165445.000000, 74.995122, 0002.183799, 008043.923323,-00020477.500000, 0.148780,-0001.048976, 01178.564065
01985,Poland,POL,2006, 0038141267.000000, 75.143902, 0001.284694, 009068.855283,-00022442.500000, 0.124390, 0000.137472, 01614.303023
01986,Poland,POL,2007, 0038120560.000000, 75.243902, 0002.458743, 011272.529368,-00007754.000000, 0.200000, 0001.440139, 02489.852592
01987,Poland,POL,2008, 0038125759.000000, 75.543902, 0004.164972, 014048.560467, 00015521.500000, 0.225610, 0000.668325, 00141.886659
01988,Poland,POL,2009, 0038151603.000000, 75.695122, 0003.795392, 011556.302687,-00041482.500000, 0.351220,-0000.792139,-00740.414350
01989,Poland,POL,2010, 0038042794.000000, 76.246341, 0002.580694, 012567.731768,-00044174.000000, 0.500000, 0000.222005, 01155.682127
01990,Poland,POL,2011, 0038063255.000000, 76.695122, 0004.239401, 013867.666941, 00010185.000000, 0.250000, 0000.489839, 00259.844588
01991,Poland,POL,2012, 0038063164.000000, 76.746341, 0003.560372, 013087.420943,-00011529.500000, 0.152439,-0001.623709,-00122.882281
01992,Poland,POL,2013, 0038040196.000000, 77.000000, 0000.991983, 013621.902379,-00025714.500000, 0.428049,-0001.753275, 00587.431624
01993,Poland,POL,2014, 0038011735.000000, 77.602439, 0000.053821, 014262.284191,-00026892.000000, 0.225610,-0000.933054,-00492.190173
01994,Poland,POL,2015, 0037986412.000000, 77.451220,-0000.874126, 012637.522032,-00020824.000000, 0.124390,-0000.359294,-00899.136570
01995,Poland,POL,2016, 0037970087.000000, 77.851220,-0000.664767, 012464.011051,-00005793.000000, 0.151220, 0001.475031, 00637.909130
01996,Poland,POL,2017, 0037974826.000000, 77.753659, 0002.075936, 013913.340292, 00002331.500000,-0.124390, 0001.238859, 01597.100490
01997,Poland,POL,2018, 0037974750.000000, 77.602439, 0001.812952, 015658.212032,-00004675.500000, 0.075610, 0000.075772, 00980.590881
01998,Poland,POL,2019, 0037965475.000000, 77.904878, 0002.227479, 015874.522053,-00229501.000000,-0.601220, 0000.780759, 00246.359225
01999,Poland,POL,2020, 0037515748.000000, 76.400000, 0003.374470, 016150.930481,-00491958.000000,-1.276829, 0001.413774, 01380.494218
02000,Poland,POL,2021, 0036981559.000000, 75.351220, 0005.055027, 018635.510490,-00346999.500000, 0.378049, 0005.527491, 01370.140818
02001,Poland,POL,2022, 0036821749.000000, 77.156098, 0014.429451, 018891.212117,-00147103.000000, 1.453659, 0003.236943, 01754.877788
02002,Poland,POL,2023, 0036687353.000000, 78.258537, 0011.528913, 022145.266065,-00131258.000000, 0.626829,-0005.319421, 03106.176772
02003,Portugal,PRT,1961, 0008929316.000000, 62.666512, 0001.548997, 000400.223162, 00068134.500000, 0.086780,-0000.192264, 00024.758953
02004,Portugal,PRT,1962, 0008993985.000000, 64.181024, 0002.662064, 000426.494336, 00050519.500000, 1.060939, 0000.236293, 00026.028565
02005,Portugal,PRT,1963, 0009030355.000000, 64.788390, 0002.021583, 000452.280292, 00020690.000000, 0.401183, 0000.391417, 00031.856525
02006,Portugal,PRT,1964, 0009035365.000000, 64.983390, 0003.444898, 000490.207386,-00015880.000000, 0.586037, 0000.701673, 00046.219664
02007,Portugal,PRT,1965, 0008998595.000000, 65.960463, 0003.424928, 000544.719620,-00052187.500000, 0.252134, 0000.797184, 00055.540918
02008,Portugal,PRT,1966, 0008930990.000000, 65.487659, 0005.039267, 000601.289222,-00062037.500000, 0.186805, 0001.050774, 00065.833525
02009,Portugal,PRT,1967, 0008874520.000000, 66.334073, 0005.526476, 000676.386670,-00047170.000000, 0.595268, 0000.521047, 00075.328932
02010,Portugal,PRT,1968, 0008836650.000000, 66.678195, 0006.081362, 000751.947086,-00058407.500000,-0.027951, 0001.628148, 00077.872006
02011,Portugal,PRT,1969, 0008757705.000000, 66.278171, 0008.782771, 000832.130682,-00078109.500000, 0.197488, 0000.149391, 00091.067535
02012,Portugal,PRT,1970, 0008680431.000000, 67.073171, 0006.380144, 000934.082156,-00056974.500000, 0.246280, 0001.582064, 00116.203515
02013,Portugal,PRT,1971, 0008643756.000000, 66.770732, 0011.946898, 001064.537713,-00025000.500000, 0.625610, 0002.141606, 00184.092056
02014,Portugal,PRT,1972, 0008630430.000000, 68.324390, 0010.663356, 001302.266268,-00005328.000000, 0.376829, 0000.513855, 00341.725664
02015,Portugal,PRT,1973, 0008633100.000000, 67.524390, 0012.974609, 001747.989041, 00061967.500000,-0.152439, 0007.209711, 00349.075989
02016,Portugal,PRT,1974, 0008754365.000000, 68.019512, 0025.082778, 002000.418246, 00230185.000000, 0.392683, 0001.148539, 00189.824233
02017,Portugal,PRT,1975, 0009093470.000000, 68.309756, 0015.271686, 002127.637507, 00300722.500000, 0.420732,-0001.970437, 00086.432844
02018,Portugal,PRT,1976, 0009355810.000000, 68.860976, 0021.141905, 002173.283934, 00181102.500000, 0.851220, 0007.872532, 00069.866748
02019,Portugal,PRT,1977, 0009455675.000000, 70.012195, 0031.016749, 002267.371003, 00101220.000000, 0.728049,-0000.051566, 00142.014641
02020,Portugal,PRT,1978, 0009558250.000000, 70.317073, 0021.038772, 002457.313216, 00102795.000000, 0.578049,-0004.558762, 00244.126807
02021,Portugal,PRT,1979, 0009661265.000000, 71.168293, 0021.899225, 002755.624618, 00104031.000000, 0.448780,-0002.585646, 00455.526726
02022,Portugal,PRT,1980, 0009766312.000000, 71.214634, 0015.867480, 003368.366669, 00095048.500000, 0.223171,-0001.429407, 00245.175298
02023,Portugal,PRT,1981, 0009851362.000000, 71.614634, 0019.040411, 003245.975214, 00072729.500000, 0.600000, 0002.905902,-00144.208552
02024,Portugal,PRT,1982, 0009911771.000000, 72.414634, 0021.679284, 003079.949566, 00053251.500000, 0.325610, 0002.481176,-00255.242074
02025,Portugal,PRT,1983, 0009957865.000000, 72.265854, 0024.002762, 002735.491066, 00042230.500000, 0.050000, 0003.352678,-00278.601045
02026,Portugal,PRT,1984, 0009996232.000000, 72.514634, 0028.384639, 002522.747476, 00032874.000000, 0.274390,-0002.270676,-00015.149032
02027,Portugal,PRT,1985, 0010023613.000000, 72.814634, 0019.461410, 002705.193002, 00018251.000000, 0.375610,-0008.026653, 00669.600479
02028,Portugal,PRT,1986, 0010032734.000000, 73.265854, 0012.331333, 003861.948433, 00003209.000000, 0.425610,-0004.913289, 01049.336547
02029,Portugal,PRT,1987, 0010030031.000000, 73.665854, 0009.634832, 004803.866095,-00006562.000000, 0.224390,-0001.114851, 00880.874283
02030,Portugal,PRT,1988, 0010019610.000000, 73.714634, 0010.101632, 005623.697000,-00012515.500000, 0.300000, 0001.525736, 00626.257466
02031,Portugal,PRT,1989, 0010005000.000000, 74.265854, 0012.686304, 006056.381028,-00018196.000000, 0.125610, 0001.764469, 01130.460494
02032,Portugal,PRT,1990, 0009983218.000000, 73.965854, 0013.630571, 007884.617988,-00022382.500000,-0.125610,-0000.418410, 01451.302153
02033,Portugal,PRT,1991, 0009960235.000000, 74.014634, 0011.849484, 008958.985333,-00015362.000000, 0.173171,-0002.035655, 01462.974260
02034,Portugal,PRT,1992, 0009952494.000000, 74.312195, 0009.559260, 010810.566508, 00002220.000000, 0.248780,-0002.532852, 00287.835515
02035,Portugal,PRT,1993, 0009964675.000000, 74.512195, 0006.783780, 009534.656364, 00019515.500000, 0.301220,-0002.069410,-00416.623299
02036,Portugal,PRT,1994, 0009991525.000000, 74.914634, 0005.420440, 009977.319909, 00030750.500000, 0.400000,-0001.280482, 01123.352743
02037,Portugal,PRT,1995, 0010026176.000000, 75.312195, 0004.222816, 011781.361850, 00036210.000000, 0.173171,-0001.175731, 01103.885746
02038,Portugal,PRT,1996, 0010063945.000000, 75.260976, 0003.068977, 012185.091401, 00041400.500000, 0.050000,-0000.942977,-00102.927369
02039,Portugal,PRT,1997, 0010108977.000000, 75.412195, 0002.336863, 011575.507112, 00048125.500000, 0.225610,-0000.248113, 00007.057492
02040,Portugal,PRT,1998, 0010160196.000000, 75.712195, 0002.572752, 012199.206385, 00054425.500000, 0.275610, 0000.001616, 00449.892329
02041,Portugal,PRT,1999, 0010217828.000000, 75.963415, 0002.340095, 012475.291770, 00064851.000000, 0.301220, 0000.140139,-00336.417159
02042,Portugal,PRT,2000, 0010289898.000000, 76.314634, 0002.853030, 011526.372067, 00072447.000000, 0.425610, 0001.014904,-00370.263398
02043,Portugal,PRT,2001, 0010362722.000000, 76.814634, 0004.369903, 011734.764974, 00064866.500000, 0.375610, 0000.373658, 00705.160377
02044,Portugal,PRT,2002, 0010419631.000000, 77.065854, 0003.600347, 012936.692820, 00048049.500000, 0.202439,-0000.575456, 02031.508580
02045,Portugal,PRT,2003, 0010458821.000000, 77.219512, 0003.218991, 015797.782134, 00032115.000000, 0.302439,-0000.617492, 02563.732636
02046,Portugal,PRT,2004, 0010483861.000000, 77.670732, 0002.365362, 018064.158093, 00022254.500000, 0.425610,-0000.470913, 01491.172689
02047,Portugal,PRT,2005, 0010503330.000000, 78.070732, 0002.277164, 018780.127512, 00019213.500000, 0.374390, 0000.371152, 00887.647978
02048,Portugal,PRT,2006, 0010522288.000000, 78.419512, 0003.107665, 019839.454050, 00019817.000000, 0.125610, 0000.088401, 02015.464486
02049,Portugal,PRT,2007, 0010542964.000000, 78.321951, 0002.453965, 022811.056484, 00017944.500000, 0.052439,-0000.259579, 02554.793653
02050,Portugal,PRT,2008, 0010558177.000000, 78.524390, 0002.588507, 024949.041357, 00012641.500000, 0.202439,-0001.644748, 00170.079464
02051,Portugal,PRT,2009, 0010568247.000000, 78.726829,-0000.835530, 023151.215413, 00007461.500000, 0.251220,-0000.592967,-01198.553129
02052,Portugal,PRT,2010, 0010573100.000000, 79.026829, 0001.402573, 022551.935099,-00005343.500000, 0.871951, 0002.244271, 00047.663564
02053,Portugal,PRT,2011, 0010557560.000000, 80.470732, 0003.653011, 023246.542542,-00029128.000000, 0.673171, 0000.685383,-00979.253838
02054,Portugal,PRT,2012, 0010514844.000000, 80.373171, 0002.773339, 020593.427422,-00050132.500000, 0.125610,-0001.689297,-00785.028289
02055,Portugal,PRT,2013, 0010457295.000000, 80.721951, 0000.274417, 021676.485964,-00056891.000000, 0.374390,-0001.525746, 00763.628795
