ID_Number,country,iso3,d_popul,d_lifeE,d_infla,d_gdpPC
00210,,,-0.35001654086834827,0.5695250409442689,0.5420326800221777,-0.829045332926393
00211,,,-0.3524410564784449,0.40650025903654097,0.2470197483206477,-0.3193418131994277
00212,,,-0.3578197358551345,-0.15812303111832224,-0.18963155813423227,0.3092888374969784
00213,,,-0.36291616010011635,0.16792653269713373,-0.20897072531345137,0.5615396068521208
00214,,,-0.3660699014329253,0.5695250409442689,-0.14153529411251045,0.0531934155062326
00215,,,-0.3670425222323849,0.40252245435799244,0.2458668328921787,-0.2328507250363173
00216,,,-0.42757097582217135,0.2394976724502645,-2.5303940043191635,-0.6001687805405962
00217,,,-0.4871252094332816,-1.0686751269944699,-5.24474613540626,-0.544564436150122
00218,,,-0.46236495770668873,-0.5756262370883755,-4.3422921525006855,-0.45112704548152094
00219,,,-0.4177644890309078,0.08045069522108508,-2.378286918243063,-0.32767995139839023
00220,,,-0.41390934769375326,0.16395198851422324,-1.3645526732650584,-0.194151913812639
00221,,,-0.4144445929775072,0.16395198851422324,-1.1476964581375906,-0.11738444521425721
00222,,,-0.12222497557194632,0.25941930079938885,0.1240658724884516,-0.569874789803336
00223,,,-0.09601986542326896,0.30506623973355257,0.3907587662688858,-0.9209883418396823
00224,,,-0.09407174530175999,0.3327804526578663,0.47379076009573556,-0.4919593429680018
00225,,,-0.09196082873601395,0.37353664813479837,0.1368362741099371,-0.04489220545449884
00226,,,-0.08963354322227893,0.3930996219637257,0.044528049722743886,0.41012529464892544
00227,,,-0.08698834088030884,0.3800576394111075,0.4646750911812564,0.3913067946098689
00228,,,-0.15151634169049738,0.25289830952307973,-3.4285229441508998,-0.6235473858682791
00229,,,-0.14738646136395256,-0.2280247971047179,3.5493794507179492,-0.6193974145876793
00230,,,-0.15261849600649147,-2.3587586966387226,1.1227064026311764,-0.6229802383042472
00231,,,-0.1608310808726951,-4.950852728971598,-2.8157267710045657,-0.6064335443125829
00232,,,-0.15467440080719078,-2.60003537386216,0.5389525647813157,-0.5764860011715874
00233,,,-0.14357785614199745,5.0947343321826,-0.49039802548956657,-0.5522815721159574
00234,,,-0.36709705424366673,-0.2416243244114606,0.5222440322469434,-1.5326393336033093
00235,,,-0.36473618596638574,-0.4881471391166886,0.36480068677147687,-0.5764942484794421
00236,,,-0.363229759144467,-0.32910016188750923,-0.03537046166863012,1.7240254630887797
00237,,,-0.3622216365664016,0.24347547712881304,-0.33545051648634433,2.37981527015128
00238,,,-0.3617786639234382,-0.08257408668664296,-0.2636030904893069,0.7887305187118573
00239,,,-0.3592789868901673,-0.4086236505020989,0.30205190739408494,0.2406491611719388
00240,,,-0.3390109895005723,-0.038916050091753446,-0.08747018541043868,-0.6868156618230865
00241,,,-0.34015184395360504,-0.05847902392068073,0.019612930830418544,-0.6247099941781503
00242,,,-0.3408914643412244,-0.03239505881544432,0.24286630838121506,-0.5374033287412341
00243,Brazil,BRA,-0.34205998459470216,-0.08619323684499451,0.28472919205963027,-0.47661788630812596
00244,Brazil,BRA,-0.3437883774918676,-0.15303339742716304,-0.0847130337093953,-0.5537981146306145
00245,Brazil,BRA,-0.3443629625843468,-0.21661306237117692,-0.01851470928704699,-0.593091858139224
00246,Brazil,BRA,0.5749584729335933,-0.40464910631918855,0.22190680275863295,-0.03309322937892284
00247,Brazil,BRA,0.500409055645447,-0.32910016188750923,-0.33683162267799,-0.2583240508200067
00248,Brazil,BRA,0.4486269929443234,-0.4921249437952372,-0.05280083151635762,-0.09508217825661246
00249,,,0.45520393730791714,0.08045069522108508,0.3261251127851739,0.22962982797634432
00250,,,0.4917549373975748,-0.08257408668664296,0.3333586679654684,0.4443935303811254
00251,,,0.5182929966591221,-0.4921249437952372,0.20133374923497896,0.43117896014715323
00252,,,-0.23942194387671514,-4.125947332518494,0.19482341155410712,-0.7472143675586423
00253,,,-0.23570689063892375,-5.363305427198149,1.031066188300702,-0.7790627367157402
00254,,,-0.22389663228941795,-5.571977148040041,0.06994509628165331,-0.3656129767928167
00255,,,-0.21774650885870117,-3.4542852310586545,-2.268155431040899,-0.05323785348582497
00256,,,-0.21491931992189628,-1.357786535725273,-0.7568098213742327,-0.2330016520497408
00257,,,-0.21217336928928832,-0.39920081810783226,0.9805039918382004,-0.4507226828353559
